4,8
-1,-33
1,-10
1,-16
4,12
0,8
-4,8
6,0
5,-35
1,-25
0,-19
1,0
0,-18
0,27
0,19
0,-22
-3,-5
3,-22
3,-20
0,-31
20,22
9,6
-5,7
-1,3
3,-22
0,11
9,-17
-1,1
1,-13
7,8
1,13
1,-9
11,-1
-6,19
-3,-14
1,27
3,-14
13,-12
5,24
0,6
-2,11
-1,1
1,-2
2,3
18,14
3,8
4,-2
1,-17
15,5
-5,-10
-1,-17
3,-13
3,0
3,-37
0,7
9,-3
4,18
-5,16
0,-7
-2,-60
0,14
2,-15
4,1
-2,9
4,12
2,30
5,16
0,22
0,-3
0,-19
-2,14
6,-7
6,0
0,-4
3,3
-7,-49
1,-36
2,-9
5,-26
2,-10
6,9
7,14
-1,4
6,47
-3,-26
1,-9
8,8
-4,11
-3,19
2,6
15,-20
1,4
2,0
-6,-23
9,-21
5,15
-4,-30
6,38
3,-3
-4,28
5,-20
9,11
-4,24
4,-10
-2,-29
4,-11
-10,-18
-6,2
1,4
3,9
-4,-19
3,-14
-25,-7
6,-17
-3,-3
18,11
0,-4
0,11
6,-13
1,-24
11,-10
-3,0
6,31
9,-7
-7,11
2,-6
-4,7
6,21
9,-14
-3,-24
0,-2
-1,-24
9,-7
3,-6
3,-29
9,-2
12,-5
0,-2
-1,-12
8,-6
13,3
0,-20
8,-14
3,-13
-1,-42
8,-46
0,-16
1,5
1,-26
9,15
8,16
2,-10
-6,-16
4,-29
-3,4
7,0
-5,-14
4,8
17,4
4,2
4,-16
5,-10
3,-8
4,-34
-2,9
-1,15
-2,-9
-2,8
15,-11
3,-12
1,-2
0,-47
2,0
4,5
5,-14
7,20
12,-17
2,15
-1,-38
2,-65
-7,7
5,13
3,8
5,0
-5,-15
8,-21
9,-13
-3,-37
0,1
0,8
7,0
1,2
6,-4
-2,2
-1,-2
4,-30
-3,-14
-1,-2
0,45
9,26
3,-24
0,-10
2,-2
2,2
2,2
-3,2
-4,43
7,5
-6,-39
5,18
2,-12
1,-26
5,0
0,-9
-2,20
-4,11
-4,-1
2,-12
12,-10
6,0
-3,-13
3,-5
-2,15
1,15
-5,-7
16,-6
-1,0
1,-24
8,-22
5,-27
2,-32
0,18
0,0
-3,17
1,-6
0,3
2,-3
-3,-1
-2,12
5,38
-3,-3
1,0
5,-5
5,-24
8,-32
3,-17
2,-11
-3,12
8,4
3,0
-4,2
3,29
9,9
0,2
11,-49
1,-6
7,-6
0,-23
2,-16
3,7
11,12
-2,-40
6,13
1,-11
6,-25
6,13
3,46
2,-7
0,-12
15,-3
0,18
0,-17
2,-53
8,14
8,5
-1,14
1,26
8,-38
1,-12
4,8
-6,-26
4,-5
0,-7
1,20
6,21
-2,-7
2,11
0,7
-2,-52
6,-36
0,-7
0,-1
0,-9
5,6
3,0
7,11
11,-7
13,-7
-22,-5
-1,-3
-2,-21
9,15
3,23
7,23
0,1
12,-3
0,-19
0,-18
4,-11
1,-16
0,14
0,17
2,-1
1,-10
6,6
8,-22
-5,-5
12,27
13,0
-8,8
3,-7
24,14
8,-23
1,-28
-1,7
-1,8
-12,-9
1,22
9,3
4,13
20,-26
4,-30
6,-45
1,-18
-9,-12
-3,-13
8,-28
1,-3
4,15
4,11
0,3
2,2
0,-11
-5,-15
12,-24
9,-36
9,0
13,-5
-1,-7
4,-41
0,38
-6,-33
-1,-25
-7,-5
-2,-12
1,13
0,30
0,6
9,-20
-7,-17
8,-33
5,-22
-4,0
4,-9
-3,31
2,-19
2,-2
22,0
-2,-13
-1,-3
3,-29
8,9
7,33
6,8
6,-7
-5,-2
0,-6
0,-21
0,-11
2,12
6,-4
3,-5
0,7
-3,-51
-1,-9
1,-17
-1,-23
0,-24
5,0
